model,year,month,days_in_mo,scenario,gpp_gCm2d,rh_gCm2d,ra_gCm2d,lai_m2_m2
UKESM1-0-LL,2003,4,30,historical,6.53353776,2.9434253472000003,2.2997415456,2.52388
UKESM1-0-LL,2003,5,31,historical,9.480279744,3.845485584,3.6553330944,2.8181489
UKESM1-0-LL,2003,6,30,historical,8.661473856,4.2882032448,4.170881548800001,2.9048553
UKESM1-0-LL,2003,7,31,historical,4.877298144,1.7584262784,2.7760675968000004,2.80209
UKESM1-0-LL,2003,8,31,historical,4.2765273216,1.7077218336000002,2.2943642688,2.6928632
UKESM1-0-LL,2003,9,30,historical,3.667283424,1.1432827296,1.5372916128,2.6270976
UKESM1-0-LL,2003,10,31,historical,3.08032848,0.9522503424000001,1.2394480896,2.581356
UKESM1-0-LL,2003,11,30,historical,2.0693589696,1.5359640768,0.7677564912,2.5013437
UKESM1-0-LL,2003,12,31,historical,0.8815156127999999,1.4656285152,0.4520338272,2.3618393
UKESM1-0-LL,2004,1,31,historical,0.18363713472,1.4513974848,0.08384133311999999,2.1910353
UKESM1-0-LL,2004,2,29,historical,1.0317290112,1.2869672256,0.3402653184,2.0859146
UKESM1-0-LL,2004,3,31,historical,2.0163860064,1.6355815488,0.6546561696,2.112821
UKESM1-0-LL,2004,4,30,historical,4.409115984,2.2880893824,1.4879853792,2.3590782
UKESM1-0-LL,2004,5,31,historical,9.102581279999999,3.2558107680000004,3.3074987904,2.704586
UKESM1-0-LL,2004,6,30,historical,9.692431488,3.2275355904,4.0514148864,2.8998735
UKESM1-0-LL,2004,7,31,historical,6.269392656,1.631036304,3.595007232,2.867679
UKESM1-0-LL,2004,8,31,historical,3.522406176,1.6821731808,2.0767301856000002,2.746342
UKESM1-0-LL,2004,9,30,historical,3.0673105919999997,1.482258528,1.5478916832,2.6305807
UKESM1-0-LL,2004,10,31,historical,3.1496558400000003,1.1467658592,1.2270393216,2.5714123
UKESM1-0-LL,2004,11,30,historical,1.9919727360000001,0.8723547072000001,0.7280633376000001,2.5043576
UKESM1-0-LL,2004,12,31,historical,0.1587161952,1.1767609583999998,0.06204926592,2.3327239
UKESM1-0-LL,2005,1,31,historical,0.06711775776000001,1.43667216,0.024556203648,2.139419
UKESM1-0-LL,2005,2,28,historical,0.6690788352,1.2647677824,0.24046367616,2.0050228
UKESM1-0-LL,2005,3,31,historical,4.042929888,2.66829984,1.5727682304,2.2023408
UKESM1-0-LL,2005,4,30,historical,6.043610016,2.7760488480000003,2.0610645696,2.5250018
UKESM1-0-LL,2005,5,31,historical,8.454606336,2.1245369471999997,3.0565930176,2.7887008
UKESM1-0-LL,2005,6,30,historical,6.7433364864,1.4367024,3.75476256,2.8621678
UKESM1-0-LL,2005,7,31,historical,4.002676128,1.8828478943999998,2.3776634592,2.7493472
UKESM1-0-LL,2005,8,31,historical,2.2239225216,2.1398262048000003,1.4664795551999998,2.57733
UKESM1-0-LL,2005,9,30,historical,2.5102625759999997,1.3539824351999998,1.1298709439999999,2.4681113
UKESM1-0-LL,2005,10,31,historical,1.82672928,0.8264446848,0.7023583872,2.4097276
UKESM1-0-LL,2005,11,30,historical,0.5360865984,0.45350230752,0.18575965440000003,2.2551374
UKESM1-0-LL,2005,12,31,historical,0.14440870944,0.55287935424,0.05523228864,2.0829396
UKESM1-0-LL,2006,1,31,historical,0.10217965536,0.9965528927999999,0.037778075136000004,1.9258957
UKESM1-0-LL,2006,2,28,historical,0.067366178496,0.9943116768000001,0.021692634624,1.7781379
UKESM1-0-LL,2006,3,31,historical,0.8945032608,1.1131930656,0.2760347808,1.7104349
UKESM1-0-LL,2006,4,30,historical,5.257332432,2.6858721312000005,1.953824544,2.1458802
UKESM1-0-LL,2006,5,31,historical,7.529727167999999,2.3042238048000003,2.648970432,2.6344554
UKESM1-0-LL,2006,6,30,historical,7.516127808,1.9125595584000001,3.3073456032,2.8055012
UKESM1-0-LL,2006,7,31,historical,4.7671845408,2.1232738656,2.7328544640000003,2.7506075
UKESM1-0-LL,2006,8,31,historical,2.4688186560000003,2.0602429056,1.5189463872,2.5897362
UKESM1-0-LL,2006,9,30,historical,2.3768474112,1.6635186432000002,1.2842343936,2.450622
UKESM1-0-LL,2006,10,31,historical,1.9224896832,1.0213451568,0.8384210208,2.382926
UKESM1-0-LL,2006,11,30,historical,1.4021300448,1.2366689471999999,0.5261012208,2.2875865
UKESM1-0-LL,2006,12,31,historical,0.3477856608,0.8858821823999999,0.13483583136,2.1451597
UKESM1-0-LL,2007,1,31,historical,0.11449835136,1.1739400415999999,0.04056460992,1.9791051
UKESM1-0-LL,2007,2,28,historical,0.61131009312,1.2023181216,0.22460766912,1.876421
UKESM1-0-LL,2007,3,31,historical,1.7564051232,1.5926235551999999,0.5834419200000001,1.901694
UKESM1-0-LL,2007,4,30,historical,5.0957273664,2.3081010912,1.7516489759999998,2.2335622
UKESM1-0-LL,2007,5,31,historical,7.8728134464,1.8638542368,3.401746848,2.646721
UKESM1-0-LL,2007,6,30,historical,8.600503104,2.9513522880000003,3.7450445472,2.796344
UKESM1-0-LL,2007,7,31,historical,5.491345968000001,1.672683264,2.693300544,2.7972937
UKESM1-0-LL,2007,8,31,historical,2.7823538880000003,2.0376952704,1.6410559392,2.630727
UKESM1-0-LL,2007,9,30,historical,3.4593378048,1.4498345088,1.6305838272,2.543944
UKESM1-0-LL,2007,10,31,historical,3.5088500160000002,1.002633984,1.4093582688,2.5639422
UKESM1-0-LL,2007,11,30,historical,1.410099408,1.5312246912,0.60374865024,2.4278643
UKESM1-0-LL,2007,12,31,historical,0.406533168,0.9520111872,0.14047601472,2.2771764
UKESM1-0-LL,2008,1,31,historical,0.29329190208,1.1440782144,0.12134407392,2.1144152
UKESM1-0-LL,2008,2,29,historical,0.4250457936,1.2651285024,0.1368159984,1.9798316
UKESM1-0-LL,2008,3,31,historical,1.0683703007999998,1.3239604224,0.32696194751999996,1.9052808
UKESM1-0-LL,2008,4,30,historical,4.6463620032,2.3681451168,1.5701419296,2.2161262
UKESM1-0-LL,2008,5,31,historical,8.093414592,1.5958270944,2.910503232,2.654588
UKESM1-0-LL,2008,6,30,historical,7.14085848,2.146842576,3.2645880575999997,2.807283
UKESM1-0-LL,2008,7,31,historical,4.27492944,1.9503826272,2.5340717375999997,2.719015
UKESM1-0-LL,2008,8,31,historical,2.635842816,1.9353142079999999,1.494042192,2.562169
UKESM1-0-LL,2008,9,30,historical,3.6624870144,1.7559337248000002,1.7309599776,2.507498
UKESM1-0-LL,2008,10,31,historical,3.9922979328,1.1729805696,1.5589361088,2.5692105
UKESM1-0-LL,2008,11,30,historical,1.3802092416,0.52218494208,0.48441726432000004,2.462257
UKESM1-0-LL,2008,12,31,historical,0.022956699456000002,0.32677672319999995,0.009367072675199999,2.260386
UKESM1-0-LL,2009,1,31,historical,0.11472419232,1.075570704,0.04759699968,2.0810633
UKESM1-0-LL,2009,2,28,historical,0.7064272224,1.1455368192,0.2291839056,1.9533767
UKESM1-0-LL,2009,3,31,historical,2.1842125632,0.892527552,0.70242876,2.0480278
UKESM1-0-LL,2009,4,30,historical,5.799769344,2.833422336,2.1041237376,2.3679583
UKESM1-0-LL,2009,5,31,historical,8.6050895616,3.050363664,3.6392582015999997,2.7307584
UKESM1-0-LL,2009,6,30,historical,8.845029792,5.8469925599999995,4.1322556512,2.8501275
UKESM1-0-LL,2009,7,31,historical,6.0749866944,1.7289192960000002,3.049080192,2.824052
UKESM1-0-LL,2009,8,31,historical,3.1521478752000003,1.9169784864,1.8362158272,2.6628425
UKESM1-0-LL,2009,9,30,historical,4.39763472,1.6739307071999998,2.1209888448000003,2.594079
UKESM1-0-LL,2009,10,31,historical,3.8280364992,0.8867954304000001,1.5404927328,2.6021867
UKESM1-0-LL,2009,11,30,historical,1.5569907263999998,0.932010624,0.5984756928,2.490217
UKESM1-0-LL,2009,12,31,historical,0.23076512064000002,1.0285296624,0.08220734496,2.3119338
UKESM1-0-LL,2010,1,31,historical,0.3173617152,1.5544404576,0.11170456416,2.1386895
UKESM1-0-LL,2010,2,28,historical,0.47644225920000005,1.1726351856,0.15245351712,2.0089028
UKESM1-0-LL,2010,3,31,historical,0.4951334736,1.102435056,0.1572658848,1.9189427
UKESM1-0-LL,2010,4,30,historical,4.280927328,2.0932142688,1.4170814783999999,2.1394906
UKESM1-0-LL,2010,5,31,historical,9.4967437824,4.2808154400000005,3.7420732512,2.6617455
UKESM1-0-LL,2010,6,30,historical,8.680981248,2.9497191552,3.9236043168,2.8407388
UKESM1-0-LL,2010,7,31,historical,6.992075519999999,2.1710726784,3.34037088,2.8180451
UKESM1-0-LL,2010,8,31,historical,3.8285244864,1.8270873216,1.9919882016000001,2.7004967
UKESM1-0-LL,2010,9,30,historical,3.5810867232000003,1.2205819584,1.5007207392,2.6227336
UKESM1-0-LL,2010,10,31,historical,3.60384552,2.3998712832,1.5166469376,2.5882363
UKESM1-0-LL,2010,11,30,historical,2.1457536768,2.4054033888,0.8047110239999999,2.5126994
UKESM1-0-LL,2010,12,31,historical,0.678650832,1.6267239072000002,0.318717936,2.3554106
UKESM1-0-LL,2011,1,31,historical,0.035259583392,1.2566747808,0.012374451647999999,2.1643505
UKESM1-0-LL,2011,2,28,historical,0.60169025664,1.2382512768,0.2244147552,2.0115778
UKESM1-0-LL,2011,3,31,historical,2.7657137663999998,1.94647104,0.967236768,2.14134
UKESM1-0-LL,2011,4,30,historical,4.5968806368,2.071897488,1.5076463039999999,2.3364723
UKESM1-0-LL,2011,5,31,historical,8.814914208,3.51915408,3.3297658848,2.6974506
UKESM1-0-LL,2011,6,30,historical,8.818542144,3.7706147999999997,3.8549290176,2.87771
UKESM1-0-LL,2011,7,31,historical,5.875435872000001,1.7565682464,3.0012156288000003,2.8118544
UKESM1-0-LL,2011,8,31,historical,3.5902520352000002,1.9237061951999999,2.0571890112,2.664697
UKESM1-0-LL,2011,9,30,historical,3.017965824,1.7241298848,1.6106451264000001,2.5233917
UKESM1-0-LL,2011,10,31,historical,2.6194428864,0.9013309344,1.0882772928,2.487555
UKESM1-0-LL,2011,11,30,historical,1.526713056,2.5822476864,0.6909742367999999,2.3541214
UKESM1-0-LL,2011,12,31,historical,0.8282049984,1.7391609792000002,0.32099747904,2.2522795
UKESM1-0-LL,2012,1,31,historical,0.04063545792,1.0923798672,0.015092864352000001,2.0782666
UKESM1-0-LL,2012,2,29,historical,0.10721102112,1.0210152384,0.03641583744,1.9089767
UKESM1-0-LL,2012,3,31,historical,2.3082731136,1.543603824,0.7891449408,1.9368407
UKESM1-0-LL,2012,4,30,historical,6.2350020864,2.6179403039999998,2.1631739039999998,2.3792377
UKESM1-0-LL,2012,5,31,historical,9.4932893376,3.730640112,3.611730816,2.762718
UKESM1-0-LL,2012,6,30,historical,8.766696096,3.5135201952000004,3.9280550400000003,2.8891807
UKESM1-0-LL,2012,7,31,historical,8.1566063424,2.53909728,3.7807214399999998,2.873963
UKESM1-0-LL,2012,8,31,historical,4.4254051487999995,1.9943242848,2.606336352,2.7504535
UKESM1-0-LL,2012,9,30,historical,3.5537145984,1.5383392992,1.7516606399999999,2.637242
UKESM1-0-LL,2012,10,31,historical,4.4990005824,1.4522715072,1.8149147712,2.6535811
UKESM1-0-LL,2012,11,30,historical,2.681667648,2.0775729312,1.2246502320000001,2.5833967
UKESM1-0-LL,2012,12,31,historical,0.59147657568,1.8070317215999998,0.231258456,2.3985815
UKESM1-0-LL,2013,1,31,historical,0.9370994112000001,1.549839312,0.34255964448000004,2.259101
UKESM1-0-LL,2013,2,28,historical,0.9857860704,1.4600570112,0.33532327296,2.1877193
UKESM1-0-LL,2013,3,31,historical,2.2752729792,1.4927131008,0.7345046304,2.1765132
UKESM1-0-LL,2013,4,30,historical,5.778566784,2.7357365952,2.1520448064,2.4554927
UKESM1-0-LL,2013,5,31,historical,9.047640384000001,3.2372313984,3.164043168,2.7651575
UKESM1-0-LL,2013,6,30,historical,8.7518530944,5.149732896,4.0238366112,2.8820868
UKESM1-0-LL,2013,7,31,historical,6.289922592000001,2.0999894976,3.19000248,2.849315
UKESM1-0-LL,2013,8,31,historical,4.687612387200001,1.6441146720000002,2.373244704,2.722879
UKESM1-0-LL,2013,9,30,historical,5.245219584,1.3457056608,2.425832064,2.7138817
UKESM1-0-LL,2013,10,31,historical,3.231199728,0.7378816175999999,1.1475025055999999,2.6671934
UKESM1-0-LL,2013,11,30,historical,1.8498237408,1.1453764608,0.7097657183999999,2.540329
UKESM1-0-LL,2013,12,31,historical,0.6451621056,1.2889168416,0.3707109504,2.3682225
UKESM1-0-LL,2014,1,31,historical,0.36741413376,1.1454742656,0.131136408,2.2072167
UKESM1-0-LL,2014,2,28,historical,0.15783937344,0.9571378175999999,0.051262584480000005,2.0385218
UKESM1-0-LL,2014,3,31,historical,1.643520672,1.2519482256,0.5125118399999999,1.9959292
UKESM1-0-LL,2014,4,30,historical,5.979193631999999,1.8431315423999999,1.9014828192,2.380385
UKESM1-0-LL,2014,5,31,historical,8.36859168,1.7358069312000002,3.53841264,2.737844
UKESM1-0-LL,2014,6,30,historical,6.432074784,1.3692480192,3.6545535072,2.8337896
UKESM1-0-LL,2014,7,31,historical,3.8844676224000003,1.9219186656000002,2.2149377855999997,2.7181032
UKESM1-0-LL,2014,8,31,historical,3.20800176,1.7782173216000001,1.6263637056,2.6236045
UKESM1-0-LL,2014,9,30,historical,2.4296940576000003,1.3929350976,1.0840152672,2.4984992
UKESM1-0-LL,2014,10,31,historical,3.1610005056,1.007575632,1.312851024,2.4910667
UKESM1-0-LL,2014,11,30,historical,1.5983341631999999,1.6510129344,0.6961733567999999,2.4217935
UKESM1-0-LL,2014,12,31,historical,0.5700357504,1.0427415552,0.2483596944,2.2514343
