datetime,NEP_median,NEP_lower95,NEP_upper95,GPP_median,Ra_median,Rh_median
2000-01-01,-1.377538606327073,-1.9617186066331431,-0.8419058962255046,0.24138870925266961,0.07007178380354857,1.512336173471014
2000-01-02,-1.0822845438619142,-1.9061227071538984,-0.4679535672806832,0.872148003578182,0.25328531252787795,1.6687240542906059
2000-01-03,-1.316261274746159,-2.0986127182458425,-0.652046440383756,0.6983353118589766,0.20386716859875442,1.781769492636939
2000-01-04,-1.713708056790177,-2.4574779414510193,-1.053785011934354,0.2739977058586611,0.0803282536428397,1.9021948918082896
2000-01-05,-0.872990073483041,-1.924281424467177,-0.08812651636895863,1.4754764384271084,0.43875835838333166,1.8693682935260065
2000-01-06,-0.6587454411522984,-1.6794978900813344,0.17745396192766832,1.7340965514435003,0.5117666998029808,1.8099450624745832
2000-01-07,-1.302589698215694,-2.265562583002056,-0.5594237007214786,1.0182319677685796,0.301898536760667,2.001005539746669
2000-01-08,-1.3401547142356136,-2.2032697533626195,-0.6503344685473962,0.8420367733260654,0.2519216251841995,1.9097077585106481
2000-01-09,-1.7321060677380473,-2.4659949610704937,-1.039233231788288,0.3019953087655155,0.0920627868068629,1.9298744402901304
2000-01-10,-1.0457517292892744,-1.8031536574893916,-0.4606595673577121,0.7699887197486022,0.2321819003481238,1.5625825612571211
2000-01-11,-0.3478660607262605,-1.2837735426689765,0.48463149559055296,1.6465448249755101,0.5039012680027133,1.4084526001240723
2000-01-12,-0.11265880734780953,-1.1070523513484565,0.7838563449470898,1.8678867165317294,0.576023919502539,1.3425436636102273
2000-01-13,0.1574773234765411,-0.7905458888029913,1.0277631724850547,1.8691711330676362,0.5730023210296178,1.1090878286728327
2000-01-14,-0.5205357999398362,-1.269736095733697,0.17689780792017404,1.1815804750331755,0.3570381784836214,1.2895783060410888
2000-01-15,-1.0888323657807781,-1.6901491104739037,-0.6119712967318052,0.3801584235362594,0.11420075887449249,1.3563680939167675
2000-01-16,-0.8692914895256085,-1.5675590914448903,-0.29485384791761615,0.7564753647571734,0.22892937736795682,1.3755732303224781
2000-01-17,-1.7903320546213748,-2.487081091354886,-1.059118371310262,0.21475142267149427,0.06472351815496596,1.9025243687221793
2000-01-18,-1.4344552887127904,-2.096699439051525,-0.7788711498437757,0.4462261726920422,0.13396181322831754,1.7279898759108092
2000-01-19,-0.6834108419248239,-1.4480367438724198,-0.029521779071201893,1.039404316522343,0.31113457494210994,1.3603567152597735
2000-01-20,-1.247271930363675,-1.792584445660041,-0.7197850114830725,0.2911444757790581,0.08669395875247252,1.4393383011852212
2000-01-21,-0.8048319572399334,-1.5096557816628446,-0.19940129793962186,0.8307271121819328,0.24886240722554287,1.3604530235901722
2000-01-22,-0.8236046908901851,-1.4923169542941048,-0.23273113598159534,0.7713588301869339,0.2326225585755866,1.333319623810003
2000-01-23,-0.5842354805954142,-1.0759240428525265,-0.12318942173667383,0.5586031301487859,0.16701227163667676,0.9691379003517222
2000-01-24,-0.028240811669972034,-0.6557385620535847,0.6210250954059585,1.2223931157274213,0.36820637984146143,0.8613290911609272
2000-01-25,0.17402603462865524,-0.5807260355167768,0.9365483344728956,1.5251011520567066,0.4667894156546277,0.8767089918173882
2000-01-26,-0.7612715935223157,-1.338745970640188,-0.23897461955782687,0.6697660958777848,0.20032385997761887,1.2239993024820706
2000-01-27,-1.127978720118942,-1.7177858233214789,-0.5676355157803237,0.49843430929845967,0.15079500961857983,1.448579038485216
2000-01-28,-0.5236404013694526,-1.416625483809911,0.26500092058720415,1.4112921261305171,0.4213248275592302,1.473033764302826
2000-01-29,-1.7104956404457337,-2.4555676850500534,-0.9478017211047765,0.4141473582211691,0.12541987895344514,1.9942734240550384
2000-01-30,-0.671240982927405,-1.8944572062865845,0.382725576783874,1.885377408114782,0.5799971853818342,2.029024950614885
2000-01-31,-2.166846727909802,-3.119956551530418,-1.1915208561610715,0.4208816149052168,0.12962498002426742,2.462137900313574
2000-02-01,-1.810863259278853,-2.8043081949039728,-0.8548884083381003,0.8099348680051137,0.24902683767879402,2.3913809944991415
2000-02-02,-1.914975258657034,-2.7769533832485287,-1.0326259123923398,0.5046645688067447,0.15460853367479765,2.275468893417698
2000-02-03,-1.1601799972662152,-2.007134743713628,-0.42993001566505207,0.9252823417517378,0.2818965522996219,1.8046107833518725
2000-02-04,-0.6741518856596735,-1.848146812221957,0.35257455540297955,1.810618838677713,0.5510036766783081,1.9379706733782545
2000-02-05,-1.3005509021537298,-2.6381091030123187,-0.07832447711941608,1.79375286929586,0.5453784357075,2.5887778998012756
2000-02-06,-1.9573003178487984,-3.866736248270278,-0.32297477722041834,2.011055336112925,0.6160492243768995,3.3323450774447894
2000-02-07,-1.682480072718581,-2.8998735874712334,-0.5769698830739204,1.290947261269182,0.3912905567004542,2.606815164800091
2000-02-08,-1.5886302008036786,-2.874159977617892,-0.44345548635190857,1.4538196888414814,0.440551911231382,2.6522962126461884
2000-02-09,-0.9907235560607779,-1.9889713818000927,-0.08482289611132449,1.3296862814328099,0.4042158093593593,1.9005416966000874
2000-02-10,-0.8122151597243765,-2.0475270220985995,0.27705846269904,1.8304602718425447,0.5503588019909378,2.0875725865642734
2000-02-11,-1.1886468172292242,-2.037828540153205,-0.4302717866874806,0.9400843389421227,0.2838459627989869,1.8390898753686542
2000-02-12,0.35008951892261114,-1.1090504205478937,1.6780570246144437,3.089745909523193,0.935157589512067,1.7485709666717664
2000-02-13,-0.9571197983558111,-1.8405382902546363,-0.15879943397307683,1.1381210136858186,0.3458310299105686,1.7354694421207268
2000-02-14,-0.7398306696324447,-1.630730201215527,0.08008024532312591,1.3442453950996869,0.4100720969233482,1.6291026116795106
2000-02-15,-1.6060819478561101,-2.373661521728228,-0.8613164832615088,0.5604125100612662,0.169716202291046,1.9818097628115119
2000-02-16,-1.013618356990665,-1.8975406255575202,-0.18936957359229273,1.139457738308783,0.3420439390488841,1.7959312271453927
2000-02-17,-0.7323088393746875,-1.5036730296105665,-0.009826528305697975,1.1172018926210012,0.33390308566037763,1.4548260406970763
2000-02-18,-0.04365183486442953,-1.182068113112439,1.000093663867747,2.205345582845543,0.6703637795572903,1.5346165867349224
2000-02-19,-1.206189592509751,-1.9533409742761383,-0.46675087954551286,0.8010809459222431,0.2435143198928275,1.7616257823608774
2000-02-20,-1.2764835685967952,-1.8199468496905205,-0.7314016346893513,0.2800478006275655,0.08559636854875093,1.4585031952003877
2000-02-21,0.07594962823925287,-0.9619891146719206,1.0176676078957119,2.030374887241332,0.6208673442295191,1.3060146384835325
2000-02-22,-0.765189507398822,-1.465614061345112,-0.12171572394789544,0.9208217786264024,0.28036455783084485,1.3833844355976348
2000-02-23,-0.705464850561735,-1.5681367169965412,0.12351419303934588,1.3462756591746614,0.40898742319841397,1.618167147716727
2000-02-24,-0.9923783187442481,-1.9725885363007,-0.1002003994861033,1.2684833906814261,0.390027032218081,1.8606167331444856
2000-02-25,-1.3457492525863048,-1.980858478746082,-0.7041035272768763,0.4749589927353187,0.14540438689982338,1.67390685790842
2000-02-26,-0.5504789518743929,-1.616548930080737,0.4337849274234675,1.7879430727723298,0.5554155392550546,1.7825324112768262
2000-02-27,0.8012569961691216,-1.2022413931236993,2.7183247678720543,4.19348807269319,1.3083296462758396,2.063449528834047
2000-02-28,-0.16406937827368884,-2.3965687170780607,1.588685515333271,3.826488724747369,1.1985164179044525,2.9189417816171512
2000-02-29,-1.0235124256915558,-2.3135724969805214,0.16041694078294538,1.7823855166435867,0.5587015522293488,2.2687378549025787
2000-03-01,-1.0206571858900282,-2.2953912787477764,0.1177499136526303,1.710584027432056,0.5296651044190621,2.2325139628815545
2000-03-02,0.11225070480208368,-1.2530188685253885,1.2770917155293766,2.5880884360846244,0.7993451475479343,1.7257531113102482
2000-03-03,-1.0249147884902046,-2.0383133760004584,-0.03792880938326002,1.3377828951386403,0.4071013238187203,1.9441959922762528
2000-03-04,-0.2311996298100264,-1.2930368559401537,0.7059735615562687,1.9297913970938585,0.5803571390675646,1.533814005647027
2000-03-05,-0.06515270304397283,-1.108854115118159,0.8034382045157116,1.899573075835114,0.5725439277252544,1.3577662655828067
2000-03-06,0.94337443969796,-0.9509708157114878,2.7173081440627085,4.156183895041757,1.2764001737220396,1.9018222342239952
2000-03-07,-0.8343022488674453,-2.3324021676118445,0.5197927761756808,2.273270895762259,0.7028635233464708,2.366915640498028
2000-03-08,-2.173677184305329,-3.3518047843371033,-1.1737622473300988,0.6616826386100756,0.20558302847482596,2.5583667169234916
2000-03-09,-2.10567006712159,-3.4475257758596984,-1.0241713976634974,0.9270703829913807,0.287134676724775,2.6956992447366845
2000-03-10,-0.08203216343227941,-1.2528806010264435,1.0158300108056946,2.350869283105416,0.714160808743894,1.7090402386207528
2000-03-11,-0.9924383484263819,-2.2098699345173984,0.16603050337864278,1.6987556047140209,0.5237095046123434,2.183835975408322
2000-03-12,-1.1495463148501401,-1.8522151002983134,-0.39404975626477734,0.7407551478509228,0.23034836982538937,1.6577797186014442
2000-03-13,-0.05047386200255093,-1.5295049003863421,1.1953117838729665,2.694651488050072,0.854715611159755,1.9997006776351407
2000-03-14,-1.6570069029300636,-2.7539326886640376,-0.7150491797128031,0.9469790786686381,0.30161914277307755,2.298190103351836
2000-03-15,0.3590156546242978,-1.0005713192979193,1.5511664504216733,2.7653503828563792,0.8853306759167432,1.5806909852258846
2000-03-16,-0.7658675950858254,-1.6156761193137723,0.0886800912917593,1.2168214367386763,0.3853498594089405,1.5877828381328554
2000-03-17,-0.5654921280119002,-1.5225361661880132,0.320367627815376,1.5393640184247448,0.4842108982406258,1.6339553091831163
2000-03-18,2.2263793338152698,-0.38624615056219214,4.494385784501878,5.638271573256512,1.792137981054859,1.684547220387505
2000-03-19,-0.3099098419814853,-1.4745493573747377,0.6528984989225826,1.9751335810163257,0.6278409637368274,1.742939460684443
2000-03-20,-0.295112676483095,-1.5442112584644472,0.727745347492164,2.119668296734724,0.6724085610692929,1.8292420337063953
2000-03-21,-1.0517054824710774,-2.019086607660814,-0.15056315265700465,1.1944262397565213,0.37978067567029394,1.8989890502442606
2000-03-22,0.9941406293489069,-1.8588768712300432,3.314145492807599,5.68492152909712,1.7778392047011207,2.8739991816053525
2000-03-23,0.8097230979749342,-1.9430075966745175,3.131222626913313,5.508022939087048,1.712325830778794,2.921517525341675
