model,year,month,days_in_mo,scenario,gpp_gCm2d,rh_gCm2d,ra_gCm2d,lai_m2_m2
IPSL-CM6A-LR,2016,7,31,ssp245,11.697831648,2.248129728,5.0754035808,3.9603164
IPSL-CM6A-LR,2016,8,31,ssp245,9.614742336,2.1453676416,4.4310945024,3.7522352
IPSL-CM6A-LR,2016,9,30,ssp245,6.794149104000001,2.0672950464,3.3760383552000004,3.263241
IPSL-CM6A-LR,2016,10,31,ssp245,4.216163616,1.5470920512,2.327316192,2.7536416
IPSL-CM6A-LR,2016,11,30,ssp245,1.5954052032,1.0048770143999999,1.0074618432,2.0683928
IPSL-CM6A-LR,2016,12,31,ssp245,0.5468925168000001,1.0640458944,0.4344732864,1.0642743
IPSL-CM6A-LR,2017,1,31,ssp245,0.14542410815999998,0.8028308736,0.11969613216,0.3871246
IPSL-CM6A-LR,2017,2,28,ssp245,0.0582732144,0.7957165248000001,0.07567341408,0.13043705
IPSL-CM6A-LR,2017,3,31,ssp245,0.071684193024,0.9571101696000001,0.10325092032,0.12179053
IPSL-CM6A-LR,2017,4,30,ssp245,0.16342255872,1.56143376,0.20018487744000002,0.1305051
IPSL-CM6A-LR,2017,5,31,ssp245,4.5907661088,1.771297632,1.8050326847999998,1.4313552
IPSL-CM6A-LR,2017,6,30,ssp245,10.323529056,2.4703234848,4.0083921792,2.6124413
IPSL-CM6A-LR,2017,7,31,ssp245,12.91845888,2.3965740864000002,5.244728832,3.7737918
IPSL-CM6A-LR,2017,8,31,ssp245,11.571254784,2.1929630688,5.056580736,4.04384
IPSL-CM6A-LR,2017,9,30,ssp245,7.16780664,1.968929856,3.6117072288000003,3.677223
IPSL-CM6A-LR,2017,10,31,ssp245,3.95756496,1.7569519488,2.3004499392,3.0009062
IPSL-CM6A-LR,2017,11,30,ssp245,1.7212454208,1.1809044864,1.1031251328,2.1058848
IPSL-CM6A-LR,2017,12,31,ssp245,0.9050145119999999,1.1364566111999999,0.6004837152,1.1820217
IPSL-CM6A-LR,2018,1,31,ssp245,0.19909564992,0.8349071328,0.17206094304000003,0.5055068
IPSL-CM6A-LR,2018,2,28,ssp245,0.08902438271999999,0.8674890048,0.08835150816,0.15153874
IPSL-CM6A-LR,2018,3,31,ssp245,0.23470186752000002,1.5430453344000001,0.21351013344,0.13789818
IPSL-CM6A-LR,2018,4,30,ssp245,2.4575828544,1.7689979232,1.0266940512,0.7269707
IPSL-CM6A-LR,2018,5,31,ssp245,6.039108576,1.9679073120000001,2.4261680736,1.9006605
IPSL-CM6A-LR,2018,6,30,ssp245,10.826793504000001,2.4027322464,4.336758576,3.1131167
IPSL-CM6A-LR,2018,7,31,ssp245,12.84010272,2.2402213632,5.250520224,3.914297
IPSL-CM6A-LR,2018,8,31,ssp245,11.169296928,2.3263708896,4.9498936704,3.976128
IPSL-CM6A-LR,2018,9,30,ssp245,7.671859488,2.311097184,3.7901395584,3.5853374
IPSL-CM6A-LR,2018,10,31,ssp245,3.8449877472000002,1.5626625408000001,2.1445274016,2.9936123
IPSL-CM6A-LR,2018,11,30,ssp245,1.314965664,1.106082432,0.894850416,1.9583561
IPSL-CM6A-LR,2018,12,31,ssp245,0.40479238079999996,0.8606100096,0.26981677152,0.8634968
IPSL-CM6A-LR,2019,1,31,ssp245,0.11563546176,0.8974393056,0.10961111808000001,0.24109393
IPSL-CM6A-LR,2019,2,28,ssp245,0.042608588543999994,0.7706114496,0.064289338848,0.13947128
IPSL-CM6A-LR,2019,3,31,ssp245,0.038497573728,0.8696146175999999,0.08032895712,0.130306
IPSL-CM6A-LR,2019,4,30,ssp245,0.15165851616,1.5846220511999998,0.19669288319999997,0.13031486
IPSL-CM6A-LR,2019,5,31,ssp245,3.9050089632,2.1319810848,1.60153416,1.1615763
IPSL-CM6A-LR,2019,6,30,ssp245,10.284939014399999,2.5940122559999996,3.9603326111999997,2.483374
IPSL-CM6A-LR,2019,7,31,ssp245,13.310728704,2.520859536,5.3598018816,3.7245836
IPSL-CM6A-LR,2019,8,31,ssp245,10.2737130624,2.065597632,4.765044672,4.085722
IPSL-CM6A-LR,2019,9,30,ssp245,6.737751936,1.7667417600000002,3.4643071008,3.7602715
IPSL-CM6A-LR,2019,10,31,ssp245,3.6148896,1.6722237888,2.2470122304,3.011335
IPSL-CM6A-LR,2019,11,30,ssp245,1.6856951904,1.2118341312,1.09528416,2.0600705
IPSL-CM6A-LR,2019,12,31,ssp245,0.5576379552,0.9199291392,0.3822669504,1.0386724
IPSL-CM6A-LR,2020,1,31,ssp245,0.2939397984,0.8808016895999999,0.21257462015999998,0.5117122
IPSL-CM6A-LR,2020,2,29,ssp245,0.11666770847999999,0.9857913408,0.12689280288000002,0.17397347
IPSL-CM6A-LR,2020,3,31,ssp245,0.14152508352,1.0075621536,0.14081455584,0.15078633
IPSL-CM6A-LR,2020,4,30,ssp245,0.2559255696,1.3048800191999999,0.21933112608,0.15271452
IPSL-CM6A-LR,2020,5,31,ssp245,4.553503776,1.843092576,1.8112414752,1.3127803
IPSL-CM6A-LR,2020,6,30,ssp245,9.240164208,2.358002016,3.6663049439999997,2.485581
IPSL-CM6A-LR,2020,7,31,ssp245,11.507969376,2.2427349984,4.818773376,3.661534
IPSL-CM6A-LR,2020,8,31,ssp245,11.145955967999999,2.1550306176,4.881067344,4.028365
IPSL-CM6A-LR,2020,9,30,ssp245,7.1021306304000005,1.8927682559999999,3.5662988448,3.732214
IPSL-CM6A-LR,2020,10,31,ssp245,4.1940154944,1.5056931456,2.2753272384,3.114117
IPSL-CM6A-LR,2020,11,30,ssp245,1.5579392256,1.0919367648,0.98541636480000006,2.0673
IPSL-CM6A-LR,2020,12,31,ssp245,0.5164453728,0.8839388736,0.33015377088000003,0.928803
IPSL-CM6A-LR,2021,1,31,ssp245,0.10418899968,0.7724524608,0.09583735104,0.28487748
IPSL-CM6A-LR,2021,2,28,ssp245,0.11919607488,1.1350095839999998,0.13822765344,0.15091544
IPSL-CM6A-LR,2021,3,31,ssp245,0.10372954176,1.1485181376,0.13916606975999998,0.1395514
IPSL-CM6A-LR,2021,4,30,ssp245,0.62287475904,1.5186341375999999,0.38583584928,0.28990346
IPSL-CM6A-LR,2021,5,31,ssp245,6.2497656,2.0108111328000002,2.4304930848,1.7904283
IPSL-CM6A-LR,2021,6,30,ssp245,9.593874576000001,2.0536897248000003,3.830003136,2.9120686
IPSL-CM6A-LR,2021,7,31,ssp245,10.725066144,2.3520554496,4.6751328576,3.763059
IPSL-CM6A-LR,2021,8,31,ssp245,6.516319968,1.9410623136,3.7042761023999997,3.8194497
IPSL-CM6A-LR,2021,9,30,ssp245,3.9567032064,1.8466704,2.5473263615999997,3.0420947
IPSL-CM6A-LR,2021,10,31,ssp245,2.8132892352,1.5464941632,1.650184704,2.3127513
IPSL-CM6A-LR,2021,11,30,ssp245,1.2429571392,1.0701882432,0.7905615552,1.4433185
IPSL-CM6A-LR,2021,12,31,ssp245,0.27938492352,0.7478264736,0.23864341824000002,0.69862753
