# FLUXCOM-X-BASE monthly extraction
# Site       : DK-Sor
# Time period: 2001-01 to 2021-12
# Source     : Nelson et al. (2024), Biogeosciences
#              Data DOI: https://doi.org/10.18160/5NZG-JMJE
# Access     : ICOS Carbon Portal public download (CCBY4 licence)
#              https://data.icos-cp.eu/licence_accept?ids=[...]
#              See ICOS_PIDS dict in this script for per-file PIDs
#
# Column units:
#   year           calendar year
#   month          calendar month (1 = January)
#   GPP_gC_m2_d    gross primary production    gC m-2 d-1
#   NEE_gC_m2_d    net ecosystem exchange      gC m-2 d-1  (negative = uptake)
#   TER_gC_m2_d    total ecosystem respiration gC m-2 d-1  (= GPP - NEE)
#   ET_mm_d        evapotranspiration          mm d-1
#
# Fill values: NaN (FLUXCOM fill values >1e15 or ==-9999 replaced with NaN)
#
year,month,GPP_gC_m2_d,NEE_gC_m2_d,ET_mm_d,TER_gC_m2_d
2009,8,2.9834110736846924,0.2380734235048294,0.07994953542947769,2.745337650179863
2009,9,2.0090720653533936,0.5646330714225769,0.04837363213300705,1.4444389939308167
2009,10,0.9661542773246765,0.6088959574699402,0.026288418099284172,0.35725831985473633
2009,11,0.3607306182384491,1.0181102752685547,0.01180817186832428,-0.6573796570301056
2009,12,0.10213678330183029,0.6134582757949829,0.006195718888193369,-0.5113214924931526
2010,1,0.04164262115955353,0.39031949639320374,0.005944283679127693,-0.3486768752336502
2010,2,0.0880625769495964,0.36876535415649414,0.006761240307241678,-0.28070277720689774
2010,3,0.31351369619369507,0.4206295907497406,0.018581878393888474,-0.10711589455604553
2010,4,1.2330729961395264,0.10422582924365997,0.05018787831068039,1.1288471668958664
2010,5,6.24704647064209,-2.927332878112793,0.0723838210105896,9.174379348754883
2010,6,10.963823318481445,-5.328216552734375,0.11530565470457077,16.29203987121582
2010,7,10.15133285522461,-3.4803333282470703,0.1308022439479828,13.63166618347168
2010,8,4.050832271575928,-0.31738725304603577,0.07494436949491501,4.3682195246219635
2010,9,1.990017294883728,0.4223707914352417,0.0471767783164978,1.5676465034484863
2010,10,1.0868393182754517,0.5989419221878052,0.027579784393310547,0.4878973960876465
2010,11,0.26524707674980164,0.7160592675209045,0.010922646149992943,-0.4508121907711029
2010,12,0.017185533419251442,0.42430320382118225,0.005140426568686962,-0.4071176704019308
2011,1,0.06914914399385452,0.5104272365570068,0.005943670403212309,-0.4412780925631523
2011,2,0.08706988394260406,0.5147107243537903,0.01191730611026287,-0.4276408404111862
2011,3,0.26890939474105835,0.5271992683410645,0.02243538200855255,-0.2582898736000061
2011,4,2.0234968662261963,-0.18342988193035126,0.05542147532105446,2.2069267481565475
2011,5,7.399282455444336,-3.551969289779663,0.08932037651538849,10.951251745223999
2011,6,11.0260591506958,-5.067499160766602,0.12119275331497192,16.093558311462402
2011,7,7.7176103591918945,-1.974297285079956,0.09487154334783554,9.69190764427185
2011,8,3.6407928466796875,-0.14372976124286652,0.07656627148389816,3.784522607922554
2011,9,2.2971537113189697,0.4132818579673767,0.04976707324385643,1.883871853351593
2011,10,1.2644354104995728,0.7147017121315002,0.02910379320383072,0.5497336983680725
2011,11,0.5479599237442017,0.8237242698669434,0.012218650430440903,-0.2757643461227417
2011,12,0.200648233294487,0.7918394207954407,0.008310572244226933,-0.5911911875009537
2012,1,0.14977772533893585,0.639675498008728,0.00887809507548809,-0.4898977726697922
2012,2,0.16227300465106964,0.4802490770816803,0.011899895966053009,-0.31797607243061066
2012,3,0.5774722695350647,0.4482976496219635,0.029104573652148247,0.1291746199131012
2012,4,2.070847749710083,-0.5290375351905823,0.04873166233301163,2.5998852849006653
2012,5,8.293900489807129,-4.126591205596924,0.09623002260923386,12.420491695404053
2012,6,10.653071403503418,-5.1926679611206055,0.1100187823176384,15.845739364624023
2012,7,8.44730281829834,-2.9626243114471436,0.11459725350141525,11.409927129745483
2012,8,3.534496784210205,-0.05605365335941315,0.08173699676990509,3.5905504375696182
2012,9,2.1160457134246826,0.5529661774635315,0.04711434990167618,1.5630795359611511
2012,10,1.2400404214859009,0.6239129900932312,0.02646394819021225,0.6161274313926697
2012,11,0.5041923522949219,0.7529657483100891,0.011682730168104172,-0.24877339601516724
2012,12,0.089248888194561,0.5945484042167664,0.005983396898955107,-0.5052995160222054
2013,1,0.08777604252099991,0.5596423149108887,0.006590867880731821,-0.47186627238988876
2013,2,0.1426042914390564,0.42998337745666504,0.00947362370789051,-0.28737908601760864
2013,3,0.1562414914369583,0.3373590111732483,0.016182173043489456,-0.18111751973628998
2013,4,1.1495802402496338,0.10932356119155884,0.04699244722723961,1.040256679058075
2013,5,6.346584796905518,-2.5420377254486084,0.0831075981259346,8.888622522354126
2013,6,11.000855445861816,-5.136043548583984,0.11636567115783691,16.1368989944458
2013,7,9.185803413391113,-3.247537136077881,0.12292109429836273,12.433340549468994
2013,8,3.538936138153076,-0.11018413305282593,0.081226646900177,3.649120271205902
2013,9,2.0632753372192383,0.4542580842971802,0.04601220786571503,1.609017252922058
2013,10,1.3880001306533813,0.8631742000579834,0.029416652396321297,0.524825930595398
2013,11,0.6398115158081055,0.7876970171928406,0.013083609752357006,-0.1478855013847351
2013,12,0.3002098798751831,0.8942667841911316,0.009266727603971958,-0.5940569043159485
2014,1,0.17238612473011017,0.703103244304657,0.007720446214079857,-0.5307171195745468
2014,2,0.5990472435951233,0.40202319622039795,0.015640677884221077,0.19702404737472534
2014,3,1.165393352508545,0.1072237491607666,0.03110496699810028,1.0581696033477783
2014,4,4.897237300872803,-2.1976301670074463,0.062121979892253876,7.094867467880249
2014,5,10.039787292480469,-5.045566558837891,0.09541317820549011,15.08535385131836
2014,6,11.207674980163574,-5.203467845916748,0.12173675745725632,16.411142826080322
2014,7,5.883213043212891,-1.2947533130645752,0.11401066929101944,7.177966356277466
2014,8,2.9491498470306396,0.10888682305812836,0.07505706697702408,2.8402630239725113
2014,9,2.4924092292785645,0.5162487626075745,0.05139490216970444,1.97616046667099
2014,10,1.4310716390609741,1.1549302339553833,0.027178408578038216,0.2761414051055908
2014,11,0.6518000364303589,1.0067715644836426,0.014191984198987484,-0.3549715280532837
