# FLUXCOM-X-BASE monthly extraction
# Site       : US-MMS
# Time period: 2001-01 to 2021-12
# Source     : Nelson et al. (2024), Biogeosciences
#              Data DOI: https://doi.org/10.18160/5NZG-JMJE
# Access     : ICOS Carbon Portal public download (CCBY4 licence)
#              https://data.icos-cp.eu/licence_accept?ids=[...]
#              See ICOS_PIDS dict in this script for per-file PIDs
#
# Column units:
#   year           calendar year
#   month          calendar month (1 = January)
#   GPP_gC_m2_d    gross primary production    gC m-2 d-1
#   NEE_gC_m2_d    net ecosystem exchange      gC m-2 d-1  (negative = uptake)
#   TER_gC_m2_d    total ecosystem respiration gC m-2 d-1  (= GPP - NEE)
#   ET_mm_d        evapotranspiration          mm d-1
#
# Fill values: NaN (FLUXCOM fill values >1e15 or ==-9999 replaced with NaN)
#
year,month,GPP_gC_m2_d,NEE_gC_m2_d,ET_mm_d,TER_gC_m2_d
2002,11,0.6613428592681885,1.0699539184570312,0.02059578336775303,-0.4086110591888428
2002,12,0.19917356967926025,0.668283224105835,0.011245349422097206,-0.4691096544265747
2003,1,0.12697286903858185,0.4428802728652954,0.010589099489152431,-0.31590740382671356
2003,2,0.1551951766014099,0.4295055866241455,0.012679112143814564,-0.2743104100227356
2003,3,0.6577994227409363,0.7115445733070374,0.029490778222680092,-0.053745150566101074
2003,4,2.4081709384918213,0.42098382115364075,0.05862639099359512,1.9871871173381805
2003,5,6.652124881744385,-1.9416835308074951,0.08653959631919861,8.59380841255188
2003,6,9.529045104980469,-3.6102969646453857,0.1319422572851181,13.139342069625854
2003,7,10.912825584411621,-4.321092128753662,0.1590988039970398,15.233917713165283
2003,8,9.80786418914795,-3.347982406616211,0.14225110411643982,13.15584659576416
2003,9,6.962144374847412,-1.4613288640975952,0.10338101536035538,8.423473238945007
2003,10,2.6833014488220215,0.38176143169403076,0.05439072847366333,2.3015400171279907
2003,11,0.5266502499580383,1.141061782836914,0.019786737859249115,-0.6144115328788757
2003,12,0.21655842661857605,0.697333037853241,0.011707926169037819,-0.4807746112346649
2004,1,0.12462028115987778,0.5133751034736633,0.010219625197350979,-0.38875482231378555
2004,2,0.2576436996459961,0.47942888736724854,0.016930220648646355,-0.22178518772125244
2004,3,0.5443863272666931,0.8036476969718933,0.027476290240883827,-0.2592613697052002
2004,4,1.865804672241211,0.6415550708770752,0.053727276623249054,1.2242496013641357
2004,5,7.778616905212402,-2.420666217803955,0.11259377747774124,10.199283123016357
2004,6,10.949164390563965,-4.473204135894775,0.1580081731081009,15.42236852645874
2004,7,10.782238006591797,-4.022242546081543,0.15259651839733124,14.80448055267334
2004,8,9.324422836303711,-2.8802056312561035,0.13728398084640503,12.204628467559814
2004,9,6.292728900909424,-0.9165111184120178,0.11231665313243866,7.209240019321442
2004,10,2.087409019470215,0.8868407011032104,0.04576702043414116,1.2005683183670044
2004,11,0.35322675108909607,1.1268038749694824,0.015218717977404594,-0.7735771238803864
2004,12,0.21066370606422424,0.671737015247345,0.011628268286585808,-0.4610733091831207
2005,1,0.13873039186000824,0.6942705512046814,0.00960711669176817,-0.5555401593446732
2005,2,0.26606109738349915,0.6005687117576599,0.016007814556360245,-0.33450761437416077
2005,3,0.4182846248149872,0.597633957862854,0.025482233613729477,-0.17934933304786682
2005,4,2.092977523803711,0.586760938167572,0.054030146449804306,1.506216585636139
2005,5,7.659451007843018,-2.8854196071624756,0.10912403464317322,10.544870615005493
2005,6,10.006949424743652,-3.7932207584381104,0.15821188688278198,13.800170183181763
2005,7,10.480948448181152,-3.806919574737549,0.15787404775619507,14.287868022918701
2005,8,8.863448143005371,-2.6951797008514404,0.13475032150745392,11.558627843856812
2005,9,6.754827976226807,-1.416622281074524,0.10859136283397675,8.17145025730133
2005,10,3.519834041595459,0.09985579550266266,0.0608736053109169,3.4199782460927963
2005,11,0.9728209972381592,1.0039196014404297,0.026742111891508102,-0.031098604202270508
2005,12,0.1540914922952652,0.5861925482749939,0.01021507941186428,-0.4321010559797287
2006,1,0.3002658784389496,0.7667209506034851,0.014280703850090504,-0.4664550721645355
2006,2,0.31023868918418884,0.5036641359329224,0.01905999705195427,-0.19342544674873352
2006,3,0.5635793805122375,0.6839433312416077,0.027062131091952324,-0.12036395072937012
2006,4,2.3507773876190186,0.569115400314331,0.05848497152328491,1.7816619873046875
2006,5,8.130372047424316,-3.204409599304199,0.10724366456270218,11.334781646728516
2006,6,10.118258476257324,-3.9570343494415283,0.1475151628255844,14.075292825698853
2006,7,10.878589630126953,-4.134399890899658,0.16008704900741577,15.012989521026611
2006,8,9.603962898254395,-3.2659952640533447,0.14168277382850647,12.86995816230774
2006,9,6.328195095062256,-1.2564054727554321,0.09174912422895432,7.584600567817688
2006,10,2.824993371963501,0.27603235840797424,0.053712088614702225,2.5489610135555267
2006,11,0.445503294467926,1.0541115999221802,0.01767943799495697,-0.6086083054542542
2006,12,0.25548744201660156,0.8038941621780396,0.013053443282842636,-0.548406720161438
2007,1,0.1798090636730194,0.6897234916687012,0.011381227523088455,-0.5099144279956818
2007,2,0.16127775609493256,0.39863321185112,0.013666986487805843,-0.23735545575618744
2007,3,0.7125349044799805,0.8745093941688538,0.031441446393728256,-0.1619744896888733
2007,4,1.9146335124969482,0.5677068829536438,0.05414678156375885,1.3469266295433044
2007,5,7.555268287658691,-2.395514726638794,0.12384048849344254,9.950783014297485
2007,6,9.515599250793457,-3.2752816677093506,0.14550302922725677,12.790880918502808
2007,7,10.8270902633667,-4.148219585418701,0.16576294600963593,14.9753098487854
2007,8,7.7946248054504395,-2.031996726989746,0.14167273044586182,9.826621532440186
2007,9,5.798717975616455,-0.6733174920082092,0.10846686363220215,6.472035467624664
2007,10,3.646362066268921,0.36938151717185974,0.06460922211408615,3.276980549097061
2007,11,1.1094269752502441,0.8748883605003357,0.027664411813020706,0.23453861474990845
2007,12,0.20535880327224731,0.7495190501213074,0.010109072551131248,-0.5441602468490601
2008,1,0.14684389531612396,0.7026235461235046,0.011170581914484501,-0.5557796508073807
2008,2,0.1976553052663803,0.5770533084869385,0.014583475887775421,-0.37939800322055817
2008,3,0.4635251760482788,0.6560478210449219,0.02496964856982231,-0.19252264499664307
2008,4,1.4153035879135132,0.7373633980751038,0.04966198652982712,0.6779401898384094
2008,5,6.7393293380737305,-2.2126054763793945,0.09042160958051682,8.951934814453125
2008,6,10.093774795532227,-3.845318555831909,0.1646033078432083,13.939093351364136
2008,7,10.336785316467285,-3.738570213317871,0.1571398377418518,14.075355529785156
2008,8,9.772592544555664,-3.4332361221313477,0.1516871601343155,13.205828666687012
2008,9,6.576169967651367,-0.8224949836730957,0.10679156333208084,7.398664951324463
2008,10,3.3472707271575928,0.10157741606235504,0.06301353871822357,3.2456933110952377
2008,11,0.5727145671844482,0.9853448271751404,0.020624497905373573,-0.41263025999069214
2008,12,0.14136634767055511,0.6658223867416382,0.010453249327838421,-0.5244560390710831
